11.6,-35.77,-51.41,13.53,-16.34,-20.3,-30.05
11.6,-35.77,-51.41,13.53,-16.34,-20.3,-30.05
11.6,-35.77,-51.41,13.53,-16.34,-20.3,-30.05
11.6,-35.77,-51.41,13.53,-16.34,-20.3,-30.05
11.6,-35.77,-51.41,13.53,-16.34,-20.3,-30.05
11.6,-35.77,-51.41,13.53,-16.34,-20.3,-30.05
11.6,-35.77,-51.41,13.53,-16.34,-20.3,-30.05
11.6,-35.77,-51.41,13.53,-16.34,-20.3,-30.05
11.6,-35.77,-51.41,13.53,-16.34,-20.3,-30.05
11.6,-35.77,-51.41,13.53,-16.34,-20.3,-30.05
11.51,-35.77,-51.41,13.88,-16.34,-20.3,-30.05
11.51,-35.77,-51.41,13.97,-16.34,-20.3,-30.05
11.42,-35.77,-51.41,13.97,-16.34,-20.3,-30.05
11.51,-35.85,-51.41,13.97,-16.43,-20.3,-30.05
11.51,-35.85,-51.41,13.88,-16.43,-20.3,-30.05
11.51,-35.85,-51.41,13.71,-16.43,-20.3,-30.05
11.6,-35.77,-51.41,13.71,-16.43,-20.3,-30.05
11.07,-36.65,-52.03,12.91,-15.73,-19.24,-30.05
6.94,-41.92,-53.26,7.11,-9.93,-13.88,-30.76
-0.17,-50.0,-53.17,-2.02,-2.1,-4.13,-36.29
-5.36,-53.26,-52.99,-11.51,9.49,9.93,-47.19
-5.71,-53.08,-53.61,-15.99,15.55,20.83,-62.92
-5.88,-53.43,-53.61,-16.52,17.05,28.38,-74.7
-5.97,-53.43,-53.61,-16.43,16.08,32.69,-82.08
-5.88,-53.43,-53.61,-16.43,15.82,34.62,-85.51
-5.88,-53.43,-53.61,-16.43,15.82,35.94,-85.78
-5.88,-53.43,-53.61,-16.43,15.82,36.12,-85.34
-5.88,-53.43,-53.61,-16.43,15.82,35.68,-84.46
-5.88,-53.43,-53.61,-16.52,15.82,35.33,-83.05
-5.88,-53.43,-53.96,-17.22,15.82,35.33,-80.94
-5.88,-53.43,-55.01,-18.1,16.96,35.77,-55.19
-5.88,-53.43,-55.01,-18.1,16.96,35.77,-54.66
-5.97,-53.43,-55.01,-18.1,16.96,35.77,-53.26
-5.88,-53.52,-55.01,-18.1,16.96,35.5,-50.0
-5.97,-53.52,-55.01,-18.1,16.96,35.5,-46.31
-5.88,-53.52,-55.01,-18.1,16.96,35.5,-42.89
-5.88,-53.52,-55.01,-18.1,16.96,35.5,-39.11
-5.97,-53.52,-55.01,-18.1,16.96,35.5,-34.27
-5.97,-53.61,-55.01,-18.54,16.96,35.5,-29.79
-5.97,-53.7,-55.01,-18.63,16.96,35.5,-29.79
-5.97,-53.7,-55.01,-18.63,16.96,35.5,-29.79
-5.97,-53.61,-55.01,-18.63,17.05,35.5,-29.79
-5.88,-53.61,-55.1,-18.1,0.08,47.98,-29.79
-5.88,-53.61,-55.1,-18.1,-8.61,53.26,-29.79
-5.36,-52.91,-55.1,-18.72,-15.55,56.16,-29.79
-3.69,-50.18,-54.4,-19.95,-20.03,56.25,-29.79
-1.49,-47.46,-52.64,-20.21,-20.91,55.63,-29.79
1.23,-44.82,-50.36,-19.16,-20.21,51.67,-29.79
3.33,-41.83,-47.54,-16.43,-18.63,46.66,-29.79
3.69,-39.02,-45.7,-15.46,-20.03,44.64,-29.79
3.77,-36.73,-44.12,-15.46,-22.23,44.29,-29.79
4.04,-34.27,-41.74,-16.25,-20.39,42.09,-29.79
4.65,-32.34,-39.9,-16.25,-15.82,37.61,-29.79
4.74,-30.84,-38.14,-16.17,-13.18,33.57,-29.79
7.2,-24.78,-25.04,-14.41,6.06,14.67,-29.79
7.29,-23.46,-23.99,-14.32,10.01,13.18,-29.79
7.2,-13.62,-16.69,-15.99,5.09,14.06,-29.79
6.76,-12.21,-16.52,-16.43,4.83,11.77,-29.79
6.06,-11.25,-16.52,-16.43,4.57,11.07,-29.79
5.8,-10.1,-16.52,-16.43,4.39,10.37,-29.79
5.09,-9.31,-16.52,-15.64,3.95,10.19,-29.79
4.92,-8.52,-16.52,-15.38,2.46,10.19,-29.79
4.92,-7.11,-15.55,-15.29,1.75,10.19,-29.79
4.92,-5.44,-13.09,-14.85,2.37,10.72,-29.79
5.0,-3.25,-11.42,-14.85,0.43,10.54,-29.79
5.0,-1.23,-11.33,-14.85,-2.72,9.4,-29.79
5.0,0.61,-11.33,-14.41,-6.76,7.64,-29.79
4.92,1.93,-11.33,-14.41,-8.08,6.59,-29.79
4.48,3.07,-9.93,-14.06,-7.82,6.5,-29.79
4.21,5.09,-6.24,-14.06,-4.57,7.11,-29.79
3.6,7.2,-3.42,-14.06,-3.33,9.49,-29.79
3.25,7.55,-2.63,-14.41,-6.59,10.98,-29.79
3.42,7.55,-2.37,-14.41,-9.58,10.98,-29.79
3.51,7.55,-2.37,-14.41,-11.25,11.07,-29.79
3.86,7.55,-2.37,-14.5,-13.79,11.51,-29.79
4.57,7.64,-2.37,-14.67,-13.88,11.51,-29.79
4.65,7.99,-2.37,-15.29,-12.65,11.42,-29.79
4.74,8.96,-2.37,-15.73,-11.16,11.33,-29.79
5.0,9.49,-2.37,-15.73,-6.76,9.49,-29.79
4.92,10.01,-2.37,-15.73,-4.3,9.49,-29.79
5.0,10.01,-2.37,-15.73,-6.06,9.49,-29.79
5.0,10.01,-2.37,-15.73,-8.34,9.49,-29.79
5.0,10.19,-2.37,-15.73,-10.98,10.72,-29.79
5.09,10.81,-2.37,-16.08,-13.27,10.81,-29.79
5.09,11.51,-2.37,-16.08,-14.06,10.81,-29.79
5.09,11.95,-2.37,-16.08,-13.88,10.72,-29.79
5.09,13.0,-2.37,-16.34,-13.88,10.72,-29.79
5.09,13.0,-1.93,-16.43,-14.06,10.72,-29.79
5.09,13.0,-1.66,-16.43,-15.02,10.01,-29.79
5.09,13.09,-1.66,-16.43,-15.99,9.84,-29.79
5.09,13.53,-1.66,-16.43,-15.99,9.84,-29.79
5.09,14.06,-1.66,-16.43,-15.99,9.66,-29.79
5.0,15.02,-0.87,-16.52,-15.9,9.31,-29.79
5.0,16.43,2.02,-16.52,-14.15,9.31,-29.79
4.92,17.57,3.51,-16.52,-14.58,9.31,-29.79
4.92,18.28,3.6,-16.52,-17.57,8.08,-29.79
4.92,18.36,3.77,-15.64,-17.84,7.11,-29.79
4.92,18.63,3.77,-15.64,-17.4,7.11,-29.79
4.92,19.24,3.95,-15.64,-17.4,7.11,-29.79
4.92,19.95,3.95,-15.64,-17.4,6.85,-29.79
4.92,20.03,3.95,-15.64,-17.4,6.15,-29.79
4.74,20.03,3.95,-15.46,-18.28,6.15,-29.79
4.57,20.65,4.04,-15.46,-19.68,6.15,-29.79
4.48,21.88,5.44,-15.46,-18.98,6.15,-29.79
4.48,22.93,7.64,-15.46,-17.84,5.97,-29.79
4.13,23.37,7.82,-15.46,-17.75,5.97,-29.79
3.95,23.37,7.91,-15.46,-18.63,5.97,-29.79
4.04,23.46,7.91,-15.46,-18.63,5.97,-29.79
4.13,23.64,7.91,-15.46,-18.72,6.32,-29.79
4.3,23.64,7.91,-15.11,-19.51,6.32,-29.79
4.74,23.64,7.91,-14.94,-19.77,6.32,-29.79
5.44,23.64,7.91,-14.41,-21.0,6.32,-29.79
5.88,23.64,7.91,-13.88,-20.83,5.8,-29.79
6.24,23.64,7.91,-13.88,-21.09,5.18,-29.79
6.41,23.64,7.91,-13.88,-21.09,4.65,-29.79
6.32,23.64,7.91,-13.88,-21.09,3.95,-29.79
6.24,23.64,7.91,-13.88,-21.09,2.72,-29.79
6.24,24.08,8.08,-13.88,-21.09,1.93,-29.79
5.8,25.57,9.49,-13.88,-20.3,1.93,-29.79
5.36,27.07,12.39,-13.88,-18.8,1.93,-29.79
5.0,28.47,13.18,-13.97,-18.72,1.93,-29.79
4.83,29.35,14.15,-14.06,-18.72,1.93,-29.79
5.0,29.53,15.55,-14.06,-17.75,1.93,-29.79
5.0,30.05,15.82,-14.06,-17.66,1.93,-29.79
5.18,30.14,15.9,-13.88,-19.33,3.16,-29.79
5.27,30.14,15.9,-14.32,-19.59,3.07,-29.79
5.27,30.14,15.9,-14.32,-19.59,3.07,-29.79
5.27,30.14,15.9,-14.32,-19.59,2.28,-29.79
5.27,30.14,15.9,-13.88,-19.59,1.75,-29.79
5.27,30.14,15.9,-13.79,-19.59,1.23,-29.79
5.27,30.14,15.9,-13.44,-19.59,0.96,-29.79
5.27,30.14,15.9,-13.35,-20.03,0.26,-29.79
5.8,30.14,15.82,-12.91,-20.74,-0.17,-29.79
5.8,30.14,15.82,-12.91,-20.83,-0.17,-29.79
5.8,30.14,15.82,-12.91,-20.83,-0.17,-29.79
5.8,30.14,15.82,-12.91,-20.83,-0.35,-29.79
5.88,30.14,15.82,-12.74,-21.7,-0.35,-29.79
5.88,30.14,15.82,-12.74,-21.79,-0.96,-29.79
5.88,30.14,15.82,-12.74,-21.79,-1.05,-29.79
5.88,30.14,15.82,-12.74,-21.79,-1.14,-29.79
5.88,30.23,15.82,-12.12,-22.85,-2.37,-29.79
5.88,30.23,15.82,-12.12,-22.93,-2.37,-29.79
5.88,30.23,15.82,-12.12,-22.93,-2.37,-29.79
5.88,30.23,15.82,-12.12,-22.93,-2.37,-29.79
5.8,30.23,15.82,-12.12,-22.93,-2.37,-29.79
5.8,30.23,15.82,-12.12,-22.93,-2.37,-29.79
5.71,30.23,15.82,-12.12,-22.93,-2.37,-29.79
5.71,30.23,15.82,-12.12,-21.44,0.0,-29.79
5.8,28.3,15.11,-12.65,-18.54,2.9,-29.79
5.71,25.66,13.79,-12.91,-19.07,4.83,-29.79
5.71,23.11,11.07,-13.0,-21.26,3.33,-29.79
5.88,20.65,7.73,-13.0,-21.35,1.66,-29.79
5.88,17.92,4.21,-12.83,-21.35,0.61,-29.79
5.88,14.58,-0.26,-12.83,-22.32,-0.17,-29.79
5.88,10.81,-5.36,-12.83,-23.46,-0.35,-29.79
6.06,-11.95,-26.1,-11.07,-20.47,1.31,-29.79
6.06,-14.58,-27.24,-10.81,-19.07,1.58,-29.79
6.32,-34.36,-41.22,-11.42,-17.05,3.6,-29.79
6.32,-36.56,-41.92,-11.42,-16.25,4.48,-29.79
6.32,-38.67,-42.18,-10.98,-12.91,5.8,-29.79
6.32,-40.69,-42.62,-10.54,-10.45,5.88,-29.79
6.32,-42.8,-44.03,-10.54,-11.42,6.06,-29.79
6.32,-44.91,-44.73,-10.54,-12.12,6.06,-29.79
6.32,-46.66,-44.73,-10.54,-10.19,6.59,-29.79
6.32,-47.72,-44.73,-10.54,-8.61,7.38,-29.79
6.32,-48.25,-44.82,-10.72,-8.52,7.64,-29.79
6.32,-49.13,-46.23,-10.72,-10.01,7.64,-29.79
6.24,-50.71,-47.54,-10.89,-11.51,7.03,-29.79
6.24,-51.85,-47.54,-10.89,-10.98,7.03,-29.79
6.24,-52.73,-47.63,-10.89,-10.45,7.29,-29.79
6.24,-53.34,-47.63,-10.98,-10.28,8.26,-29.79
6.24,-53.26,-47.63,-11.25,-10.28,8.52,-29.79
6.24,-53.34,-47.63,-11.33,-10.28,8.43,-29.79
6.24,-53.96,-47.72,-11.33,-10.28,8.26,-29.79
6.24,-55.45,-47.81,-11.33,-10.28,8.08,-29.79
6.24,-56.51,-48.25,-11.33,-10.45,8.08,-29.79
6.24,-57.04,-49.3,-11.33,-10.98,8.08,-29.79
6.24,-57.21,-49.3,-11.42,-10.98,7.91,-29.79
6.24,-57.21,-49.3,-11.6,-10.98,7.03,-29.79
6.24,-57.21,-49.3,-11.68,-10.98,7.03,-29.79
6.24,-57.04,-49.3,-11.68,-9.58,7.03,-29.79
6.24,-56.86,-49.3,-10.98,-5.44,7.03,-29.79
4.04,-55.37,-50.88,-10.72,-5.27,12.48,-30.84
2.19,-55.28,-50.88,-12.39,-5.71,17.31,-36.29
2.19,-55.28,-50.88,-12.65,-5.71,18.63,-46.58
2.1,-55.28,-50.88,-12.65,-5.71,17.22,-61.43
2.1,-55.28,-50.88,-12.65,-5.62,16.87,-74.0
2.1,-55.28,-50.88,-12.65,-4.39,16.25,-82.96
2.1,-55.37,-50.88,-12.65,-4.21,13.18,-85.69
2.1,-55.28,-50.88,-12.65,-4.21,13.18,-85.69
2.02,-55.28,-50.88,-12.65,-4.21,13.18,-85.69
2.02,-55.28,-50.88,-12.65,-4.21,13.18,-85.69
2.02,-55.28,-50.88,-12.65,-4.21,13.18,-85.69
2.02,-55.28,-50.88,-12.65,-4.48,12.56,-85.69
2.02,-55.28,-50.88,-12.65,-4.57,12.48,-85.69
2.02,-55.28,-50.88,-12.65,-4.57,12.48,-85.69
