-29.44,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.53,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.53,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-58.18,-10.01,-33.66,23.02,-24.43
-28.56,-34.36,-58.71,-9.93,-33.48,22.06,-25.57
-23.9,-39.9,-63.72,-10.89,-28.65,16.52,-30.93
-20.74,-45.7,-71.98,-10.01,-20.65,9.75,-38.67
-20.91,-47.28,-76.37,-9.66,-16.87,6.94,-42.09
-20.91,-43.59,-76.11,-8.08,-17.22,5.27,-42.36
-20.83,-40.69,-74.53,-6.59,-21.53,4.13,-42.36
-20.83,-40.69,-73.47,-4.92,-25.13,3.6,-42.53
-20.83,-40.6,-69.34,-3.33,-25.48,3.07,-43.33
-20.83,-40.6,-66.62,-2.02,-22.5,1.14,-44.47
-20.91,-40.42,-67.06,0.43,-21.88,-2.37,-48.42
-23.29,-40.42,-67.06,1.49,-21.79,-2.9,-56.95
-30.14,-38.49,-67.06,4.57,-19.95,-3.33,-86.66
